pair,mult,t,side,entry,target,d_pips,lag_bars,adverse_pips,result,gross_pips,net_pips,iso_week
USD_JPY,3.0,2019-07-03 15:00:00+00:00,BUY,107.833,108.162,32.90000000000077,14,29.999999999999716,win,32.90000000000077,30.760000000000773,2019-W27
USD_JPY,3.0,2019-07-08 04:00:00+00:00,SELL,108.33099999999999,108.22600000000001,10.499999999997556,10,30.599999999998317,loss,-10.499999999997556,-12.639999999997556,2019-W28
USD_JPY,3.0,2019-07-08 11:00:00+00:00,BUY,108.57099999999998,108.617,4.600000000002069,6,29.09999999999684,loss,-4.600000000002069,-6.74000000000207,2019-W28
USD_JPY,3.0,2019-07-10 12:00:00+00:00,SELL,108.546,108.28000000000002,26.599999999999113,12,44.40000000000026,win,26.599999999999113,24.459999999999113,2019-W28
USD_JPY,3.0,2019-07-11 09:00:00+00:00,BUY,108.173,108.53300000000002,36.000000000001364,6,31.400000000000716,win,36.000000000001364,33.860000000001364,2019-W28
USD_JPY,3.0,2019-07-12 05:00:00+00:00,SELL,108.327,108.28000000000002,4.699999999998283,6,28.10000000000059,loss,-4.699999999998283,-6.839999999998284,2019-W28
USD_JPY,3.0,2019-07-16 01:00:00+00:00,BUY,107.94800000000001,108.162,21.399999999999864,26,14.900000000001512,win,21.399999999999864,19.259999999999863,2019-W29
USD_JPY,3.0,2019-07-17 14:00:00+00:00,SELL,108.08699999999999,107.859,22.799999999999443,22,28.79999999999967,win,22.799999999999443,20.659999999999442,2019-W29
USD_JPY,3.0,2019-07-18 10:00:00+00:00,BUY,107.861,108.376,51.50000000000006,4,24.30000000000092,loss,-51.50000000000006,-53.64000000000006,2019-W29
USD_JPY,3.0,2019-07-19 05:00:00+00:00,BUY,107.639,108.016,37.700000000000955,10,43.200000000000216,win,37.700000000000955,35.560000000000954,2019-W29
USD_JPY,3.0,2019-07-24 07:00:00+00:00,SELL,108.04100000000001,107.859,18.200000000001637,18,25.100000000000477,loss,-18.200000000001637,-20.340000000001638,2019-W30
USD_JPY,3.0,2019-07-24 18:00:00+00:00,BUY,108.21499999999999,108.29,7.500000000001705,4,28.299999999998704,loss,-7.500000000001705,-9.640000000001706,2019-W30
USD_JPY,3.0,2019-07-25 07:00:00+00:00,SELL,108.05600000000001,107.932,12.400000000000944,12,19.599999999999795,loss,-12.400000000000944,-14.540000000000944,2019-W30
USD_JPY,3.0,2019-07-25 13:00:00+00:00,BUY,108.48799999999999,108.61000000000001,12.20000000000283,2,44.599999999998374,win,12.20000000000283,10.06000000000283,2019-W30
USD_JPY,3.0,2019-07-28 23:00:00+00:00,SELL,108.64099999999999,108.042,59.899999999998954,11,19.000000000001194,loss,-59.899999999998954,-62.039999999998955,2019-W30
USD_JPY,3.0,2019-07-29 06:00:00+00:00,BUY,108.624,108.828,20.400000000000773,5,20.199999999999818,win,20.400000000000773,18.260000000000773,2019-W31
USD_JPY,3.0,2019-07-30 02:00:00+00:00,SELL,108.72,108.421,29.89999999999924,2,22.799999999999443,loss,-29.89999999999924,-32.03999999999924,2019-W31
USD_JPY,3.0,2019-07-31 18:00:00+00:00,BUY,108.785,108.828,4.300000000000637,30,33.10000000000031,loss_tie,-4.300000000000637,-6.440000000000637,2019-W31
USD_JPY,3.0,2019-08-01 10:00:00+00:00,SELL,108.985,108.452,53.300000000000125,10,33.29999999999984,win,53.300000000000125,51.160000000000124,2019-W31
USD_JPY,3.0,2019-08-06 01:00:00+00:00,BUY,106.22,108.24900000000001,202.90000000000106,3,70.19999999999982,timeout,-29.999999999999716,-32.139999999999716,2019-W32
USD_JPY,3.0,2019-08-06 10:00:00+00:00,SELL,106.33500000000001,105.52,81.5000000000012,6,75.19999999999953,win,81.5000000000012,79.3600000000012,2019-W32
USD_JPY,3.0,2019-08-07 18:00:00+00:00,BUY,106.108,107.09,98.19999999999993,2,61.70000000000044,loss,-98.19999999999993,-100.33999999999993,2019-W32
USD_JPY,3.0,2019-08-08 21:00:00+00:00,SELL,105.86399999999999,105.52,34.39999999999941,19,44.40000000000168,win,34.39999999999941,32.25999999999941,2019-W32
USD_JPY,3.0,2019-08-13 00:00:00+00:00,BUY,105.392,106.30300000000001,91.10000000000156,13,34.199999999999875,win,91.10000000000156,88.96000000000156,2019-W33
USD_JPY,3.0,2019-08-13 07:00:00+00:00,SELL,105.193,105.05,14.300000000000068,5,39.100000000000534,loss,-14.300000000000068,-16.44000000000007,2019-W33
USD_JPY,3.0,2019-08-13 13:00:00+00:00,BUY,106.552,107.09,53.79999999999967,3,148.3000000000004,loss,-53.79999999999967,-55.93999999999967,2019-W33
USD_JPY,3.0,2019-08-14 00:00:00+00:00,SELL,106.321,105.52,80.1000000000002,10,65.49999999999869,win,80.1000000000002,77.96000000000019,2019-W33
USD_JPY,3.0,2019-08-15 06:00:00+00:00,BUY,106.321,106.97699999999999,65.59999999999917,15,67.6000000000002,loss,-65.59999999999917,-67.73999999999917,2019-W33
USD_JPY,3.0,2019-08-15 08:00:00+00:00,SELL,106.069,105.65,41.89999999999969,2,70.79999999999842,loss,-41.89999999999969,-44.039999999999694,2019-W33
USD_JPY,3.0,2019-08-16 02:00:00+00:00,BUY,106.18599999999999,106.30300000000001,11.700000000001864,16,48.69999999999948,win,11.700000000001864,9.560000000001864,2019-W33
USD_JPY,3.0,2019-08-20 07:00:00+00:00,SELL,106.464,105.702,76.20000000000005,20,23.399999999999466,win,76.20000000000005,74.06000000000004,2019-W34
USD_JPY,3.0,2019-08-21 02:00:00+00:00,BUY,106.48800000000001,106.698,20.999999999997954,13,32.69999999999982,loss,-20.999999999997954,-23.139999999997954,2019-W34
USD_JPY,3.0,2019-08-22 06:00:00+00:00,SELL,106.33500000000001,106.16,17.500000000001137,6,31.699999999999307,loss,-17.500000000001137,-19.640000000001137,2019-W34
USD_JPY,3.0,2019-08-22 11:00:00+00:00,BUY,106.58200000000001,106.65299999999999,7.099999999998374,2,33.59999999999985,loss,-7.099999999998374,-9.239999999998375,2019-W34
USD_JPY,3.0,2019-08-23 12:00:00+00:00,SELL,106.506,106.25099999999999,25.500000000000966,1,22.700000000000387,win,25.500000000000966,23.360000000000966,2019-W34
USD_JPY,3.0,2019-08-26 00:00:00+00:00,BUY,105.132,106.65299999999999,152.09999999999866,2,67.79999999999973,win,152.09999999999866,149.95999999999867,2019-W35
USD_JPY,3.0,2019-08-27 00:00:00+00:00,SELL,105.841,105.702,13.89999999999958,12,57.40000000000123,win,13.89999999999958,11.759999999999579,2019-W35
USD_JPY,3.0,2019-08-28 16:00:00+00:00,BUY,105.963,106.415,45.20000000000124,33,37.000000000000455,win,45.20000000000124,43.06000000000124,2019-W35
USD_JPY,3.0,2019-08-29 02:00:00+00:00,SELL,105.912,105.702,21.000000000000796,7,31.800000000001205,loss,-21.000000000000796,-23.140000000000796,2019-W35
USD_JPY,3.0,2019-08-29 08:00:00+00:00,BUY,106.276,106.415,13.900000000001,6,44.40000000000168,win,13.900000000001,11.760000000001,2019-W35
USD_JPY,3.0,2019-08-30 05:00:00+00:00,SELL,106.37,106.25099999999999,11.900000000001398,11,31.499999999999773,loss,-11.900000000001398,-14.040000000001399,2019-W35
USD_JPY,3.0,2019-09-02 07:00:00+00:00,BUY,106.25800000000001,106.415,15.699999999999648,9,35.70000000000135,loss,-15.699999999999648,-17.839999999999648,2019-W36
USD_JPY,3.0,2019-09-02 16:00:00+00:00,SELL,106.13499999999999,105.89899999999999,23.60000000000042,6,26.600000000000534,loss,-23.60000000000042,-25.74000000000042,2019-W36
USD_JPY,3.0,2019-09-03 01:00:00+00:00,BUY,106.348,106.4,5.200000000000671,9,29.20000000000158,loss,-5.200000000000671,-7.340000000000671,2019-W36
USD_JPY,3.0,2019-09-03 07:00:00+00:00,SELL,105.985,105.89899999999999,8.600000000001273,5,40.100000000001046,loss,-8.600000000001273,-10.740000000001274,2019-W36
USD_JPY,3.0,2019-09-03 13:00:00+00:00,BUY,106.141,106.38600000000001,24.500000000000455,6,33.799999999997965,loss,-24.500000000000455,-26.640000000000455,2019-W36
USD_JPY,3.0,2019-09-03 14:00:00+00:00,SELL,105.89300000000001,105.82799999999999,6.500000000002615,1,42.29999999999876,win,6.500000000002615,4.360000000002614,2019-W36
USD_JPY,3.0,2019-09-04 06:00:00+00:00,BUY,106.162,106.22900000000001,6.700000000000728,16,42.499999999999716,win,6.700000000000728,4.560000000000727,2019-W36
USD_JPY,3.0,2019-09-05 07:00:00+00:00,SELL,106.51700000000001,106.05599999999998,46.100000000002694,5,23.199999999999932,loss,-46.100000000002694,-48.240000000002695,2019-W36
USD_JPY,3.0,2019-09-05 11:00:00+00:00,BUY,106.64399999999999,106.68299999999999,3.900000000000148,4,27.39999999999867,win,3.900000000000148,1.7600000000001477,2019-W36
USD_JPY,3.0,2019-09-06 12:00:00+00:00,SELL,106.842,106.373,46.89999999999941,22,38.89999999999816,loss,-46.89999999999941,-49.03999999999941,2019-W36
USD_JPY,3.0,2019-09-08 23:00:00+00:00,BUY,106.94300000000001,107.22999999999999,28.69999999999777,10,32.19999999999885,win,28.69999999999777,26.55999999999777,2019-W36
USD_JPY,3.0,2019-09-12 08:00:00+00:00,SELL,107.863,106.623,123.99999999999949,5,30.49999999999926,loss,-123.99999999999949,-126.13999999999949,2019-W37
USD_JPY,3.0,2019-09-12 14:00:00+00:00,BUY,107.89899999999999,108.16799999999999,26.900000000000546,2,38.10000000000002,win,26.900000000000546,24.760000000000545,2019-W37
USD_JPY,3.0,2019-09-13 07:00:00+00:00,SELL,107.95700000000001,107.522,43.50000000000023,6,30.30000000000115,win,43.50000000000023,41.36000000000023,2019-W37
USD_JPY,3.0,2019-10-07 14:00:00+00:00,BUY,106.92899999999999,107.22999999999999,30.100000000000193,17,28.999999999997783,win,30.100000000000193,27.960000000000193,2019-W41
USD_JPY,3.0,2019-10-08 08:00:00+00:00,SELL,107.161,106.63600000000001,52.49999999999915,15,30.599999999998317,loss,-52.49999999999915,-54.63999999999915,2019-W41
USD_JPY,3.0,2019-10-08 16:00:00+00:00,BUY,107.146,107.22999999999999,8.399999999998897,5,34.600000000000364,win,8.399999999998897,6.259999999998897,2019-W41
USD_JPY,3.0,2019-10-09 22:00:00+00:00,SELL,107.07400000000001,106.803,27.1000000000015,5,55.29999999999973,loss,-27.1000000000015,-29.2400000000015,2019-W41
USD_JPY,3.0,2019-10-10 01:00:00+00:00,BUY,107.539,107.628,8.899999999999864,3,50.1000000000019,loss,-8.899999999999864,-11.039999999999864,2019-W41
USD_JPY,3.0,2019-10-10 09:00:00+00:00,SELL,107.38999999999999,107.03399999999999,35.599999999999454,8,38.49999999999909,loss,-35.599999999999454,-37.739999999999455,2019-W41
USD_JPY,3.0,2019-10-10 13:00:00+00:00,BUY,107.855,108.16799999999999,31.299999999998818,4,49.800000000000466,win,31.299999999998818,29.159999999998817,2019-W41
USD_JPY,3.0,2019-10-14 06:00:00+00:00,SELL,108.25,107.522,72.79999999999944,15,37.19999999999857,loss,-72.79999999999944,-74.93999999999944,2019-W42
USD_JPY,3.0,2019-10-14 14:00:00+00:00,BUY,108.418,108.627,20.899999999998897,5,39.19999999999959,loss,-20.899999999998897,-23.039999999998898,2019-W42
USD_JPY,3.0,2019-10-15 10:00:00+00:00,SELL,108.21499999999999,108.031,18.39999999999833,19,24.099999999999966,loss,-18.39999999999833,-20.53999999999833,2019-W42
USD_JPY,3.0,2019-10-15 13:00:00+00:00,BUY,108.46300000000001,108.627,16.399999999998727,3,30.599999999998317,win,16.399999999998727,14.259999999998726,2019-W42
USD_JPY,3.0,2019-10-16 07:00:00+00:00,SELL,108.651,108.156,49.499999999999034,14,25.0,loss,-49.499999999999034,-51.639999999999034,2019-W42
USD_JPY,3.0,2019-10-17 07:00:00+00:00,BUY,108.83800000000001,108.899,6.099999999999284,19,28.000000000001535,loss,-6.099999999999284,-8.239999999999284,2019-W42
USD_JPY,3.0,2019-10-17 12:00:00+00:00,SELL,108.717,108.55799999999999,15.900000000000603,3,22.19999999999942,win,15.900000000000603,13.760000000000602,2019-W42
USD_JPY,3.0,2019-10-21 04:00:00+00:00,BUY,108.53600000000002,108.627,9.099999999997976,6,24.600000000000932,win,9.099999999997976,6.959999999997976,2019-W43
USD_JPY,3.0,2019-10-22 07:00:00+00:00,SELL,108.546,108.291,25.500000000000966,7,18.10000000000116,win,25.500000000000966,23.360000000000966,2019-W43
USD_JPY,3.0,2019-10-23 12:00:00+00:00,BUY,108.527,108.627,9.999999999999432,12,27.899999999999636,win,9.999999999999432,7.859999999999431,2019-W43
USD_JPY,3.0,2019-10-24 12:00:00+00:00,SELL,108.61300000000001,108.55799999999999,5.500000000002103,5,14.400000000000546,win,5.500000000002103,3.360000000002103,2019-W43
USD_JPY,3.0,2019-10-25 06:00:00+00:00,BUY,108.672,108.726,5.400000000000205,16,18.000000000002103,loss,-5.400000000000205,-7.540000000000205,2019-W43
USD_JPY,3.0,2019-10-29 07:00:00+00:00,SELL,108.85300000000001,108.55799999999999,29.50000000000159,7,21.60000000000224,loss,-29.50000000000159,-31.640000000001592,2019-W44
USD_JPY,3.0,2019-10-30 12:00:00+00:00,BUY,108.905,108.939,3.3999999999991815,21,15.699999999999648,loss_tie,-3.3999999999991815,-5.539999999999182,2019-W44
USD_JPY,3.0,2019-10-30 19:00:00+00:00,SELL,108.84400000000001,108.748,9.600000000000364,1,44.300000000001205,win,9.600000000000364,7.460000000000363,2019-W44
USD_JPY,3.0,2019-11-01 12:00:00+00:00,BUY,108.146,108.726,57.99999999999983,11,25.900000000000034,win,57.99999999999983,55.85999999999983,2019-W44
USD_JPY,3.0,2019-11-01 14:00:00+00:00,SELL,108.068,107.886,18.200000000000216,2,19.50000000000074,loss,-18.200000000000216,-20.340000000000217,2019-W44
USD_JPY,3.0,2019-11-01 17:00:00+00:00,BUY,108.24600000000001,108.26100000000001,1.5000000000000568,3,32.90000000000077,loss_tie,-1.5000000000000568,-3.640000000000057,2019-W44
USD_JPY,3.0,2019-11-06 06:00:00+00:00,SELL,108.98100000000001,108.748,23.30000000000041,14,27.999999999998693,win,23.30000000000041,21.16000000000041,2019-W45
USD_JPY,3.0,2019-11-07 07:00:00+00:00,BUY,108.96,109.06800000000001,10.80000000000183,4,31.500000000001194,win,10.80000000000183,8.66000000000183,2019-W45
USD_JPY,3.0,2019-11-08 14:00:00+00:00,SELL,109.142,108.748,39.399999999999125,20,34.69999999999942,win,39.399999999999125,37.259999999999124,2019-W45
USD_JPY,3.0,2019-11-12 00:00:00+00:00,BUY,109.175,109.255,7.9999999999998295,12,27.80000000000058,win,7.9999999999998295,5.859999999999829,2019-W46
USD_JPY,3.0,2019-11-12 14:00:00+00:00,SELL,109.15899999999999,108.896,26.299999999999102,7,13.400000000000034,win,26.299999999999102,24.1599999999991,2019-W46
USD_JPY,3.0,2019-11-13 06:00:00+00:00,BUY,109.07,109.255,18.500000000000227,6,19.899999999999807,loss,-18.500000000000227,-20.640000000000228,2019-W46
USD_JPY,3.0,2019-11-13 09:00:00+00:00,SELL,108.89699999999999,108.896,0.0999999999990564,1,25.30000000000001,loss_tie,-0.0999999999990564,-2.2399999999990565,2019-W46
USD_JPY,3.0,2019-11-15 00:00:00+00:00,BUY,108.58800000000001,109.15100000000001,56.30000000000024,6,34.69999999999942,win,56.30000000000024,54.16000000000024,2019-W46
USD_JPY,3.0,2019-11-18 13:00:00+00:00,SELL,108.786,108.64699999999999,13.900000000001,3,28.599999999998715,win,13.900000000001,11.760000000001,2019-W47
USD_JPY,3.0,2019-11-19 08:00:00+00:00,BUY,108.758,109.073,31.499999999999773,7,29.89999999999924,loss,-31.499999999999773,-33.63999999999977,2019-W47
USD_JPY,3.0,2019-11-19 15:00:00+00:00,SELL,108.493,108.46000000000001,3.299999999998704,5,34.00000000000034,loss_tie,-3.299999999998704,-5.4399999999987045,2019-W47
USD_JPY,3.0,2019-11-20 14:00:00+00:00,BUY,108.632,108.836,20.399999999999352,5,28.50000000000108,loss,-20.399999999999352,-22.539999999999353,2019-W47
USD_JPY,3.0,2019-11-21 00:00:00+00:00,SELL,108.35,108.242,10.799999999998988,7,39.30000000000007,loss,-10.799999999998988,-12.939999999998989,2019-W47
USD_JPY,3.0,2019-11-21 07:00:00+00:00,BUY,108.574,108.74,16.59999999999968,6,29.999999999998295,win,16.59999999999968,14.459999999999681,2019-W47
USD_JPY,3.0,2019-11-22 11:00:00+00:00,SELL,108.50500000000001,108.46000000000001,4.5000000000001705,10,20.10000000000076,loss,-4.5000000000001705,-6.640000000000171,2019-W47
USD_JPY,3.0,2019-11-22 15:00:00+00:00,BUY,108.643,108.708,6.499999999999773,4,16.600000000001103,win,6.499999999999773,4.359999999999772,2019-W47
USD_JPY,3.0,2019-11-26 02:00:00+00:00,SELL,108.982,108.476,50.60000000000002,1,22.49999999999943,loss,-50.60000000000002,-52.74000000000002,2019-W48
USD_JPY,3.0,2019-11-26 14:00:00+00:00,BUY,109.02600000000001,109.073,4.699999999998283,5,15.500000000001535,win,4.699999999998283,2.559999999998283,2019-W48
USD_JPY,3.0,2019-11-27 23:00:00+00:00,SELL,109.377,108.874,50.30000000000001,4,23.599999999999,win,50.30000000000001,48.16000000000001,2019-W48
USD_JPY,3.0,2019-11-28 14:00:00+00:00,BUY,109.52900000000001,109.60799999999999,7.899999999997931,15,19.50000000000074,win,7.899999999997931,5.75999999999793,2019-W48
USD_JPY,3.0,2019-11-29 01:00:00+00:00,SELL,109.473,109.332,14.100000000000534,1,12.900000000000489,loss,-14.100000000000534,-16.240000000000535,2019-W48
USD_JPY,3.0,2019-11-29 12:00:00+00:00,BUY,109.587,109.602,1.5000000000000568,11,13.500000000001933,win,1.5000000000000568,-0.6399999999999433,2019-W48
USD_JPY,3.0,2019-11-29 15:00:00+00:00,SELL,109.491,109.451,4.000000000000625,2,17.600000000000193,loss_tie,-4.000000000000625,-6.140000000000626,2019-W48
USD_JPY,3.0,2019-12-02 00:00:00+00:00,BUY,109.66000000000001,109.66900000000001,0.9000000000000341,6,26.200000000001467,loss_tie,-0.9000000000000341,-3.0400000000000342,2019-W49
USD_JPY,3.0,2019-12-02 11:00:00+00:00,SELL,109.54399999999998,109.451,9.299999999998931,9,18.40000000000117,win,9.299999999998931,7.159999999998931,2019-W49
USD_JPY,3.0,2019-12-03 04:00:00+00:00,BUY,109.187,109.207,1.999999999999602,9,26.799999999998647,loss,-1.999999999999602,-4.139999999999603,2019-W49
USD_JPY,3.0,2019-12-04 09:00:00+00:00,BUY,108.74,109.207,46.699999999999875,2,31.100000000002126,win,46.699999999999875,44.559999999999874,2019-W49
USD_JPY,3.0,2019-12-05 16:00:00+00:00,SELL,108.689,108.42699999999999,26.200000000000045,6,30.60000000000116,loss,-26.200000000000045,-28.340000000000046,2019-W49
USD_JPY,3.0,2019-12-06 14:00:00+00:00,BUY,108.84400000000001,108.99700000000001,15.30000000000058,1,38.19999999999908,loss,-15.30000000000058,-17.44000000000058,2019-W49
USD_JPY,3.0,2019-12-06 17:00:00+00:00,SELL,108.615,108.461,15.399999999999636,3,26.200000000000045,win,15.399999999999636,13.259999999999636,2019-W49
USD_JPY,3.0,2019-12-09 17:00:00+00:00,BUY,108.669,108.877,20.79999999999984,8,23.99999999999949,loss,-20.79999999999984,-22.93999999999984,2019-W50
USD_JPY,3.0,2019-12-11 10:00:00+00:00,SELL,108.669,108.461,20.79999999999984,11,18.80000000000024,win,20.79999999999984,18.65999999999984,2019-W50
USD_JPY,3.0,2019-12-12 07:00:00+00:00,BUY,108.63799999999999,108.857,21.90000000000083,7,18.10000000000116,win,21.90000000000083,19.76000000000083,2019-W50
USD_JPY,3.0,2019-12-13 14:00:00+00:00,SELL,109.312,108.924,38.7999999999991,4,39.19999999999959,win,38.7999999999991,36.6599999999991,2019-W50
USD_JPY,3.0,2019-12-16 08:00:00+00:00,BUY,109.48100000000001,109.707,22.599999999998488,16,27.69999999999868,loss,-22.599999999998488,-24.73999999999849,2019-W51
USD_JPY,3.0,2019-12-17 16:00:00+00:00,SELL,109.52,109.20500000000001,31.49999999999835,24,15.600000000000591,win,31.49999999999835,29.35999999999835,2019-W51
USD_JPY,3.0,2019-12-18 13:00:00+00:00,BUY,109.604,109.676,7.200000000000273,5,20.199999999999818,loss,-7.200000000000273,-9.340000000000273,2019-W51
USD_JPY,3.0,2019-12-19 10:00:00+00:00,SELL,109.52,109.4,11.999999999999034,10,16.500000000000625,win,11.999999999999034,9.859999999999033,2019-W51
USD_JPY,3.0,2019-12-19 23:00:00+00:00,BUY,109.38699999999999,109.676,28.90000000000157,5,20.599999999998886,win,28.90000000000157,26.76000000000157,2019-W51
USD_JPY,3.0,2019-12-23 07:00:00+00:00,SELL,109.38999999999999,109.20500000000001,18.499999999997385,8,14.800000000002456,loss,-18.499999999997385,-20.639999999997386,2019-W52
USD_JPY,3.0,2019-12-26 06:00:00+00:00,BUY,109.54399999999998,109.676,13.200000000001921,5,21.79999999999893,win,13.200000000001921,11.06000000000192,2019-W52
USD_JPY,3.0,2019-12-26 22:00:00+00:00,SELL,109.56899999999999,109.4,16.899999999998272,6,11.100000000001842,win,16.899999999998272,14.759999999998271,2019-W52
USD_JPY,3.0,2019-12-31 16:00:00+00:00,BUY,108.66999999999999,109.53800000000001,86.80000000000234,2,19.899999999999807,loss,-86.80000000000234,-88.94000000000234,2020-W01
USD_JPY,3.0,2020-01-02 18:00:00+00:00,BUY,108.521,108.86600000000001,34.50000000000131,3,31.000000000000227,loss,-34.50000000000131,-36.64000000000131,2020-W01
USD_JPY,3.0,2020-01-06 07:00:00+00:00,BUY,108.114,108.63000000000001,51.600000000000534,8,33.10000000000173,win,51.600000000000534,49.460000000000534,2020-W02
USD_JPY,3.0,2020-01-07 23:00:00+00:00,SELL,108.00500000000001,107.77099999999999,23.400000000002308,8,63.400000000001455,win,23.400000000002308,21.260000000002307,2020-W02
USD_JPY,3.0,2020-01-08 02:00:00+00:00,BUY,108.395,108.629,23.400000000000887,2,74.09999999999854,win,23.400000000000887,21.260000000000886,2020-W02
USD_JPY,3.0,2020-01-10 21:00:00+00:00,SELL,109.524,109.325,19.899999999999807,8,24.69999999999999,loss,-19.899999999999807,-22.039999999999807,2020-W02
USD_JPY,3.0,2020-01-13 05:00:00+00:00,BUY,109.639,109.683,4.400000000001114,8,19.700000000001694,win,4.400000000001114,2.260000000001114,2020-W03
USD_JPY,3.0,2020-01-14 08:00:00+00:00,SELL,109.97600000000001,109.44,53.60000000000156,8,23.699999999999477,win,53.60000000000156,51.46000000000156,2020-W03
USD_JPY,3.0,2020-01-16 07:00:00+00:00,BUY,109.972,110.214,24.200000000000443,17,18.40000000000117,win,24.200000000000443,22.060000000000443,2020-W03
USD_JPY,3.0,2020-01-17 11:00:00+00:00,SELL,110.14900000000002,109.789,36.000000000001364,11,14.000000000000057,win,36.000000000001364,33.860000000001364,2020-W03
USD_JPY,3.0,2020-01-20 11:00:00+00:00,BUY,110.187,110.214,2.7000000000001023,20,14.200000000001012,loss,-2.7000000000001023,-4.840000000000103,2020-W04
USD_JPY,3.0,2020-01-21 01:00:00+00:00,SELL,109.94999999999999,109.789,16.099999999998715,1,27.50000000000057,loss,-16.099999999998715,-18.239999999998716,2020-W04
USD_JPY,3.0,2020-01-21 13:00:00+00:00,BUY,110.062,110.214,15.200000000000102,7,17.499999999999716,loss,-15.200000000000102,-17.340000000000103,2020-W04
USD_JPY,3.0,2020-01-21 15:00:00+00:00,SELL,109.909,109.887,2.200000000000557,1,21.400000000001285,loss_tie,-2.200000000000557,-4.340000000000558,2020-W04
USD_JPY,3.0,2020-01-22 02:00:00+00:00,BUY,110.054,110.12100000000001,6.700000000000728,7,29.399999999999693,loss,-6.700000000000728,-8.840000000000728,2020-W04
USD_JPY,3.0,2020-01-22 14:00:00+00:00,SELL,109.884,109.789,9.499999999999886,12,21.60000000000082,win,9.499999999999886,7.359999999999886,2020-W04
USD_JPY,3.0,2020-01-23 22:00:00+00:00,BUY,109.524,110.10100000000001,57.70000000000124,6,25.69999999999908,loss,-57.70000000000124,-59.84000000000124,2020-W04
USD_JPY,3.0,2020-01-24 15:00:00+00:00,SELL,109.44200000000001,109.266,17.600000000000193,7,21.999999999999886,win,17.600000000000193,15.460000000000193,2020-W04
USD_JPY,3.0,2020-01-27 04:00:00+00:00,BUY,109.101,109.654,55.29999999999973,5,37.299999999999045,loss,-55.29999999999973,-57.43999999999973,2020-W05
USD_JPY,3.0,2020-01-28 09:00:00+00:00,SELL,108.82,108.729,9.099999999999397,25,31.399999999999295,loss,-9.099999999999397,-11.239999999999398,2020-W05
USD_JPY,3.0,2020-01-28 15:00:00+00:00,BUY,109.146,109.654,50.79999999999956,6,38.700000000000045,loss,-50.79999999999956,-52.93999999999956,2020-W05
USD_JPY,3.0,2020-01-29 23:00:00+00:00,SELL,108.99,108.757,23.299999999998988,4,28.000000000000114,win,23.299999999998988,21.159999999998988,2020-W05
USD_JPY,3.0,2020-01-30 21:00:00+00:00,BUY,108.941,109.139,19.79999999999933,4,35.599999999999454,loss,-19.79999999999933,-21.93999999999933,2020-W05
USD_JPY,3.0,2020-01-31 13:00:00+00:00,SELL,108.851,108.757,9.399999999999409,12,28.49999999999966,win,9.399999999999409,7.259999999999408,2020-W05
USD_JPY,3.0,2020-02-03 07:00:00+00:00,BUY,108.626,109.135,50.900000000000034,15,31.700000000000728,win,50.900000000000034,48.76000000000003,2020-W06
USD_JPY,3.0,2020-02-07 10:00:00+00:00,SELL,109.769,109.266,50.30000000000001,12,25.0,loss,-50.30000000000001,-52.44000000000001,2020-W06
USD_JPY,3.0,2020-02-07 13:00:00+00:00,BUY,109.772,110.023,25.099999999999056,3,10.200000000000387,win,25.099999999999056,22.959999999999056,2020-W06
USD_JPY,3.0,2020-02-07 14:00:00+00:00,SELL,109.58,108.757,82.29999999999933,1,42.900000000001626,loss,-82.29999999999933,-84.43999999999933,2020-W06
USD_JPY,3.0,2020-02-10 07:00:00+00:00,BUY,109.79599999999999,110.00800000000001,21.20000000000175,16,27.10000000000008,win,21.20000000000175,19.06000000000175,2020-W07
USD_JPY,3.0,2020-02-11 20:00:00+00:00,SELL,109.78500000000001,109.67199999999998,11.300000000002797,5,18.39999999999975,loss,-11.300000000002797,-13.440000000002797,2020-W07
USD_JPY,3.0,2020-02-12 07:00:00+00:00,BUY,109.87700000000001,109.966,8.899999999998442,11,15.59999999999917,win,8.899999999998442,6.759999999998442,2020-W07
USD_JPY,3.0,2020-02-12 23:00:00+00:00,SELL,109.87100000000001,109.727,14.400000000000546,15,26.500000000000057,win,14.400000000000546,12.260000000000545,2020-W07
USD_JPY,3.0,2020-02-14 03:00:00+00:00,BUY,109.83900000000001,109.966,12.699999999998113,17,22.19999999999942,loss,-12.699999999998113,-14.839999999998113,2020-W07
USD_JPY,3.0,2020-02-17 22:00:00+00:00,SELL,109.849,109.727,12.199999999999989,7,9.999999999999432,win,12.199999999999989,10.059999999999988,2020-W08
USD_JPY,3.0,2020-02-18 14:00:00+00:00,BUY,109.92200000000001,109.96,3.7999999999982492,11,26.200000000000045,loss,-3.7999999999982492,-5.93999999999825,2020-W08
USD_JPY,3.0,2020-02-21 07:00:00+00:00,SELL,111.73700000000001,109.727,201.0000000000005,17,49.399999999998556,win,201.0000000000005,198.86000000000053,2020-W08
USD_JPY,3.0,2020-02-21 12:00:00+00:00,BUY,111.99600000000001,112.228,23.19999999999851,4,50.900000000000034,loss,-23.19999999999851,-25.33999999999851,2020-W08
USD_JPY,3.0,2020-02-21 15:00:00+00:00,SELL,111.69399999999999,111.48700000000001,20.699999999997942,3,33.899999999999864,win,20.699999999997942,18.55999999999794,2020-W08
USD_JPY,3.0,2020-02-25 00:00:00+00:00,BUY,110.89699999999999,112.031,113.40000000000146,6,56.399999999999295,loss,-113.40000000000146,-115.54000000000146,2020-W09
