snapshot_ts_utc,symbol,long_pct,short_pct,total_positions,long_positions,short_positions,long_volume_lots,short_volume_lots
2025-06-19T05:50:24Z,CADCHF,82.0,18.0,8133,6968,1165,1109.92,243.08
2025-06-19T05:50:24Z,CADJPY,70.0,30.0,2037,1337,700,180.85,76.64
2025-06-19T05:50:24Z,CHFJPY,21.0,79.0,3799,892,2907,104.34,392.33
2025-06-19T05:50:24Z,CHFSGD,10.0,90.0,51,2,49,0.11,1.0
2025-06-19T05:50:24Z,EURAUD,17.0,83.0,6345,1958,4387,353.36,1688.14
2025-06-19T05:50:24Z,EURCAD,67.0,33.0,5513,2744,2769,634.85,310.49
2025-06-19T05:50:24Z,EURCHF,40.0,60.0,5126,3085,2041,286.02,422.46
2025-06-19T05:50:24Z,EURCZK,100.0,0.0,1,1,0,0.1,0.0
2025-06-19T05:50:24Z,EURGBP,11.0,89.0,20386,2157,18229,390.0,3054.76
2025-06-19T05:50:24Z,EURHUF,50.0,50.0,86,45,41,8.71,8.59
2025-06-19T05:50:24Z,EURJPY,29.0,71.0,5792,2183,3609,459.29,1150.42
2025-06-19T05:50:24Z,EURMXN,0.0,100.0,146,1,145,0.01,4.1
2025-06-19T05:50:24Z,EURNOK,91.0,9.0,2,1,1,0.1,0.01
2025-06-19T05:50:24Z,EURNZD,36.0,64.0,3490,935,2555,182.13,324.79
2025-06-19T05:50:24Z,EURPLN,49.0,51.0,27,5,22,0.48,0.5
2025-06-19T05:50:24Z,EURSEK,63.0,37.0,7,3,4,0.59,0.35
2025-06-19T05:50:24Z,EURSGD,64.0,36.0,503,259,244,164.42,93.57
2025-06-19T05:50:24Z,EURTRY,47.0,53.0,30,7,23,0.9,1.01
2025-06-19T05:50:24Z,EURUSD,37.0,63.0,53010,20482,32528,5402.54,9069.88
2025-06-19T05:50:24Z,EURZAR,11.0,89.0,64,4,60,0.16,1.29
2025-06-19T05:50:24Z,GBPAUD,35.0,65.0,3322,1627,1695,375.02,692.67
2025-06-19T05:50:24Z,GBPCAD,39.0,61.0,2547,1221,1326,179.0,275.31
2025-06-19T05:50:24Z,GBPCHF,79.0,21.0,2488,1723,765,192.67,52.61
2025-06-19T05:50:24Z,GBPJPY,49.0,51.0,3667,2002,1665,312.46,319.91
2025-06-19T05:50:24Z,GBPMXN,0.0,100.0,1,0,1,0.0,0.05
2025-06-19T05:50:24Z,GBPNOK,100.0,0.0,21,20,1,3.62,0.01
2025-06-19T05:50:24Z,GBPNZD,53.0,47.0,2248,1191,1057,188.5,168.52
2025-06-19T05:50:24Z,GBPSEK,48.0,52.0,20,14,6,0.6,0.65
2025-06-19T05:50:24Z,GBPSGD,92.0,8.0,72,57,15,5.45,0.49
2025-06-19T05:50:24Z,GBPTRY,0.0,100.0,2,0,2,0.0,0.4
2025-06-19T05:50:24Z,GBPUSD,50.0,50.0,45446,24423,21023,5372.74,5458.6
2025-06-19T05:50:24Z,NOKJPY,100.0,0.0,1,1,0,0.02,0.0
2025-06-19T05:50:24Z,NOKSEK,100.0,0.0,39,39,0,0.43,0.0
2025-06-19T05:50:24Z,NZDCAD,40.0,60.0,11992,6079,5913,779.72,1183.43
2025-06-19T05:50:24Z,NZDCHF,65.0,35.0,4062,2575,1487,325.64,178.49
2025-06-19T05:50:24Z,NZDJPY,42.0,58.0,1670,1055,615,125.52,176.4
2025-06-19T05:50:24Z,NZDUSD,50.0,50.0,6924,3699,3225,928.08,943.78
2025-06-19T05:50:24Z,SEKJPY,0.0,100.0,1,0,1,0.0,0.05
2025-06-19T05:50:24Z,SGDJPY,88.0,12.0,16,13,3,0.91,0.12
2025-06-19T05:50:24Z,USDCAD,53.0,47.0,13555,7037,6518,1773.97,1576.64
2025-06-19T05:50:24Z,USDCHF,84.0,16.0,12044,9267,2777,2519.25,472.03
2025-06-19T05:50:24Z,USDCNH,73.0,27.0,54,33,21,9.16,3.41
2025-06-19T05:50:24Z,USDCZK,61.0,39.0,23,20,3,1.81,1.18
2025-06-19T05:50:24Z,USDHUF,87.0,13.0,89,68,21,6.98,1.0
2025-06-19T05:50:24Z,USDJPY,53.0,47.0,8969,5717,3252,802.94,701.03
2025-06-19T05:50:24Z,USDMXN,89.0,11.0,123,70,53,21.71,2.8
2025-06-19T05:50:24Z,USDNOK,99.0,1.0,37,35,2,3.77,0.02
2025-06-19T05:50:24Z,USDPLN,70.0,30.0,31,27,4,1.28,0.56
2025-06-19T05:50:24Z,USDRUB,100.0,0.0,1,1,0,1.0,0.0
2025-06-19T05:50:24Z,USDSEK,85.0,15.0,36,26,10,3.6,0.63
2025-06-19T05:50:24Z,USDSGD,82.0,18.0,329,222,107,38.31,8.31
2025-06-19T05:50:24Z,USDTHB,100.0,0.0,12,12,0,0.29,0.0
2025-06-19T05:50:24Z,USDTRY,33.0,67.0,3,2,1,0.15,0.3
2025-06-19T05:50:24Z,USDZAR,46.0,54.0,89,58,31,1.92,2.23
2025-06-19T05:50:24Z,XAGAUD,0.0,100.0,12,0,12,0.0,0.18
2025-06-19T05:50:24Z,XAGEUR,91.0,9.0,21,15,6,1.0,0.1
2025-06-19T05:50:24Z,XAGUSD,39.0,61.0,1780,638,1142,337.41,526.68
2025-06-19T05:50:24Z,XAUAUD,71.0,29.0,32,18,14,5.73,2.38
2025-06-19T05:50:24Z,XAUCHF,33.0,67.0,2,1,1,0.01,0.02
2025-06-19T05:50:24Z,XAUEUR,14.0,86.0,60,33,27,0.68,4.06
2025-06-19T05:50:24Z,XAUGBP,45.0,55.0,15,8,7,0.1,0.12
2025-06-19T05:50:24Z,XAUJPY,88.0,12.0,74,71,3,0.93,0.13
2025-06-19T05:50:24Z,XAUUSD,60.0,40.0,24077,15077,9000,2978.18,2007.86
2025-06-19T05:50:24Z,XPDUSD,62.0,38.0,19,18,1,0.44,0.27
2025-06-19T05:50:24Z,XPTUSD,1.0,99.0,37,5,32,0.18,21.85
2025-06-19T05:50:24Z,ZARJPY,100.0,0.0,26,26,0,2.74,0.0
2025-06-29T19:10:16Z,AUDCAD,11.0,89.0,38348,5319,33029,824.75,6953.72
2025-06-29T19:10:16Z,AUDCHF,75.0,25.0,4712,3746,966,522.8,172.25
2025-06-29T19:10:16Z,AUDJPY,53.0,47.0,1650,861,789,116.13,101.8
2025-06-29T19:10:16Z,AUDNZD,88.0,12.0,14690,12219,2471,3619.96,486.13
2025-06-29T19:10:16Z,AUDSGD,46.0,54.0,207,83,124,3.22,3.73
2025-06-29T19:10:16Z,AUDUSD,34.0,66.0,12406,4291,8115,1033.84,2044.86
2025-06-29T19:10:16Z,CADCHF,96.0,4.0,10471,10016,455,1819.14,80.48
2025-06-29T19:10:16Z,CADJPY,55.0,45.0,1576,989,587,104.71,86.23
2025-06-29T19:10:16Z,CHFJPY,13.0,87.0,4296,411,3885,71.84,492.42
2025-06-29T19:10:16Z,CHFSGD,0.0,100.0,68,0,68,0.0,4.96
2025-06-29T19:10:16Z,EURAUD,9.0,91.0,6578,988,5590,222.7,2166.17
2025-06-29T19:10:16Z,EURCAD,6.0,94.0,6194,511,5683,60.17,915.84
2025-06-29T19:10:16Z,EURCHF,62.0,38.0,4921,3362,1559,413.62,252.82
2025-06-29T19:10:16Z,EURCZK,100.0,0.0,1,1,0,0.1,0.0
2025-06-29T19:10:16Z,EURGBP,18.0,82.0,14489,2677,11812,431.83,1916.15
2025-06-29T19:10:16Z,EURHUF,51.0,49.0,84,43,41,8.49,8.3
2025-06-29T19:10:16Z,EURJPY,13.0,87.0,6875,1311,5564,223.7,1558.05
2025-06-29T19:10:16Z,EURMXN,0.0,100.0,147,1,146,0.01,4.84
2025-06-29T19:10:16Z,EURNOK,41.0,59.0,12,2,10,0.2,0.29
2025-06-29T19:10:16Z,EURNZD,17.0,83.0,2719,424,2295,75.43,364.87
2025-06-29T19:10:16Z,EURPLN,51.0,49.0,28,8,20,0.47,0.45
2025-06-29T19:10:16Z,EURSEK,100.0,0.0,2,2,0,0.84,0.0
2025-06-29T19:10:16Z,EURSGD,60.0,40.0,622,238,384,159.21,108.17
2025-06-29T19:10:16Z,EURTRY,0.0,100.0,25,0,25,0.0,1.03
2025-06-29T19:10:16Z,EURUSD,20.0,80.0,67197,13693,53504,4080.74,16536.57
2025-06-29T19:10:16Z,EURZAR,10.0,90.0,63,3,60,0.14,1.32
2025-06-29T19:10:16Z,GBPAUD,11.0,89.0,3174,581,2593,101.85,858.6
2025-06-29T19:10:16Z,GBPCAD,12.0,88.0,4810,476,4334,101.0,745.91
2025-06-29T19:10:16Z,GBPCHF,88.0,12.0,2595,1905,690,339.68,46.98
2025-06-29T19:10:16Z,GBPJPY,31.0,69.0,5135,2067,3068,267.15,606.38
2025-06-29T19:10:16Z,GBPMXN,0.0,100.0,2,0,2,0.0,0.08
2025-06-29T19:10:16Z,GBPNOK,2.0,98.0,12,1,11,0.01,0.52
2025-06-29T19:10:16Z,GBPNZD,21.0,79.0,1972,649,1323,62.62,240.17
2025-06-29T19:10:16Z,GBPSEK,57.0,43.0,10,8,2,0.45,0.34
2025-06-29T19:10:16Z,GBPSGD,14.0,86.0,89,26,63,1.34,8.02
2025-06-29T19:10:16Z,GBPTRY,0.0,100.0,2,0,2,0.0,0.4
2025-06-29T19:10:16Z,GBPUSD,27.0,73.0,44831,15631,29200,3176.98,8532.98
2025-06-29T19:10:16Z,NOKJPY,100.0,0.0,2,2,0,0.03,0.0
2025-06-29T19:10:16Z,NOKSEK,94.0,6.0,92,90,2,0.99,0.06
2025-06-29T19:10:16Z,NZDCAD,12.0,88.0,14493,2659,11834,323.04,2364.34
2025-06-29T19:10:16Z,NZDCHF,86.0,14.0,3540,2959,581,455.77,72.82
2025-06-29T19:10:16Z,NZDJPY,13.0,87.0,1474,668,806,48.25,323.4
2025-06-29T19:10:16Z,NZDUSD,38.0,62.0,10200,2759,7441,835.92,1350.86
2025-06-29T19:10:16Z,SEKJPY,0.0,100.0,2,0,2,0.0,0.06
2025-06-29T19:10:16Z,SGDJPY,85.0,15.0,13,10,3,1.18,0.21
2025-06-29T19:10:16Z,USDCAD,57.0,43.0,10569,5993,4576,1493.56,1148.26
2025-06-29T19:10:16Z,USDCHF,94.0,6.0,14300,12998,1302,4322.87,264.41
2025-06-29T19:10:16Z,USDCNH,93.0,7.0,50,36,14,9.11,0.73
2025-06-29T19:10:16Z,USDCZK,53.0,47.0,18,16,2,1.31,1.16
2025-06-29T19:10:16Z,USDHUF,89.0,11.0,103,85,18,6.92,0.89
2025-06-29T19:10:16Z,USDJPY,63.0,37.0,10184,7214,2970,1314.77,765.75
2025-06-29T19:10:16Z,USDMXN,72.0,28.0,88,47,41,3.31,1.28
2025-06-29T19:10:16Z,USDNOK,77.0,23.0,27,20,7,0.43,0.13
2025-06-29T19:10:16Z,USDPLN,76.0,24.0,43,41,2,1.61,0.52
2025-06-29T19:10:16Z,USDRUB,100.0,0.0,1,1,0,1.0,0.0
2025-06-29T19:10:16Z,USDSEK,82.0,18.0,24,22,2,0.98,0.21
2025-06-29T19:10:16Z,USDSGD,90.0,10.0,338,282,56,47.64,5.29
2025-06-29T19:10:16Z,USDTHB,100.0,0.0,12,12,0,0.31,0.0
2025-06-29T19:10:16Z,USDTRY,0.0,100.0,1,0,1,0.0,0.3
2025-06-29T19:10:16Z,USDZAR,64.0,36.0,64,46,18,0.95,0.53
2025-06-29T19:10:16Z,XAGAUD,53.0,47.0,16,5,11,0.24,0.21
2025-06-29T19:10:16Z,XAGEUR,95.0,5.0,28,22,6,2.11,0.1
2025-06-29T19:10:16Z,XAGUSD,43.0,57.0,1865,887,978,355.4,478.6
2025-06-29T19:10:16Z,XAUAUD,97.0,3.0,38,33,5,10.16,0.31
2025-06-29T19:10:16Z,XAUCHF,92.0,8.0,8,7,1,0.24,0.02
2025-06-29T19:10:16Z,XAUEUR,81.0,19.0,122,92,30,17.91,4.14
2025-06-29T19:10:16Z,XAUGBP,99.0,1.0,43,36,7,17.12,0.1
2025-06-29T19:10:16Z,XAUJPY,97.0,3.0,246,244,2,2.84,0.09
2025-06-29T19:10:16Z,XAUUSD,68.0,32.0,31286,22221,9065,4676.31,2208.82
2025-06-29T19:10:16Z,XPDUSD,64.0,36.0,22,20,2,0.5,0.28
2025-06-29T19:10:16Z,XPTUSD,9.0,91.0,51,14,37,2.34,23.79
2025-06-29T19:10:16Z,ZARJPY,100.0,0.0,20,20,0,1.34,0.0
2025-07-06T00:26:48Z,AUDCAD,33.0,67.0,30936,12382,18554,1895.73,3802.68
2025-07-06T00:26:48Z,AUDCHF,78.0,22.0,4682,3708,974,580.47,163.2
2025-07-06T00:26:48Z,AUDJPY,60.0,40.0,1946,1097,849,217.79,142.54
2025-07-06T00:26:48Z,AUDNZD,76.0,24.0,17095,11044,6051,3537.75,1104.66
2025-07-06T00:26:48Z,AUDSGD,33.0,67.0,213,75,138,2.11,4.38
2025-07-06T00:26:48Z,AUDUSD,28.0,72.0,13433,4184,9249,966.71,2536.7
2025-07-06T00:26:48Z,CADCHF,90.0,10.0,9835,8709,1126,1514.63,160.69
2025-07-06T00:26:48Z,CADJPY,53.0,47.0,1965,1087,878,146.93,131.83
2025-07-06T00:26:48Z,CHFJPY,12.0,88.0,4460,563,3897,82.8,580.01
2025-07-06T00:26:48Z,CHFSGD,1.0,99.0,59,1,58,0.05,3.91
2025-07-06T00:26:48Z,EURAUD,10.0,90.0,6838,1011,5827,197.53,1704.92
2025-07-06T00:26:48Z,EURCAD,16.0,84.0,5914,927,4987,129.39,673.34
2025-07-06T00:26:48Z,EURCHF,68.0,32.0,5073,3174,1899,505.42,236.7
2025-07-06T00:26:48Z,EURCZK,0.0,100.0,1,0,1,0.0,0.33
2025-07-06T00:26:48Z,EURGBP,10.0,90.0,18508,2863,15645,397.2,3440.15
2025-07-06T00:26:48Z,EURHUF,48.0,52.0,89,43,46,8.49,9.06
2025-07-06T00:26:48Z,EURJPY,15.0,85.0,7334,1392,5942,284.43,1659.97
2025-07-06T00:26:48Z,EURMXN,1.0,99.0,142,3,139,0.07,4.74
2025-07-06T00:26:48Z,EURNOK,39.0,61.0,13,2,11,0.2,0.31
2025-07-06T00:26:48Z,EURNZD,14.0,86.0,3092,444,2648,63.36,383.19
2025-07-06T00:26:48Z,EURPLN,37.0,63.0,24,4,20,0.26,0.45
2025-07-06T00:26:48Z,EURSEK,76.0,24.0,5,2,3,0.55,0.17
2025-07-06T00:26:48Z,EURSGD,61.0,39.0,569,229,340,163.45,102.63
2025-07-06T00:26:48Z,EURTRY,0.0,100.0,25,0,25,0.0,1.03
2025-07-06T00:26:48Z,EURUSD,20.0,80.0,61739,13933,47806,3803.87,15501.74
2025-07-06T00:26:48Z,EURZAR,10.0,90.0,65,4,61,0.15,1.35
2025-07-06T00:26:48Z,GBPAUD,28.0,72.0,3533,1017,2516,175.41,447.4
2025-07-06T00:26:48Z,GBPCAD,54.0,46.0,2948,1422,1526,293.22,247.18
2025-07-06T00:26:48Z,GBPCHF,86.0,14.0,4515,3634,881,450.91,71.33
2025-07-06T00:26:48Z,GBPJPY,36.0,64.0,4117,1577,2540,325.05,587.0
2025-07-06T00:26:48Z,GBPMXN,31.0,69.0,4,2,2,0.04,0.09
2025-07-06T00:26:48Z,GBPNOK,57.0,43.0,4,2,2,0.04,0.03
2025-07-06T00:26:48Z,GBPNZD,27.0,73.0,1961,805,1156,62.5,171.09
2025-07-06T00:26:48Z,GBPSEK,58.0,43.0,11,9,2,0.46,0.34
2025-07-06T00:26:48Z,GBPSGD,63.0,37.0,63,38,25,1.8,1.05
2025-07-06T00:26:48Z,GBPTRY,0.0,100.0,2,0,2,0.0,0.4
2025-07-06T00:26:48Z,GBPUSD,32.0,68.0,29852,9892,19960,2481.12,5384.22
2025-07-06T00:26:48Z,NOKJPY,100.0,0.0,1,1,0,0.02,0.0
2025-07-06T00:26:48Z,NOKSEK,60.0,40.0,78,70,8,0.78,0.52
2025-07-06T00:26:48Z,NZDCAD,59.0,41.0,12794,8480,4314,1328.3,930.08
2025-07-06T00:26:48Z,NZDCHF,88.0,12.0,3713,3193,520,430.85,60.36
2025-07-06T00:26:48Z,NZDJPY,21.0,79.0,2107,1001,1106,90.99,348.23
2025-07-06T00:26:48Z,NZDUSD,39.0,61.0,9337,3563,5774,757.33,1187.69
2025-07-06T00:26:48Z,SEKJPY,0.0,100.0,1,0,1,0.0,0.05
2025-07-06T00:26:48Z,SGDJPY,86.0,14.0,13,11,2,1.23,0.2
2025-07-06T00:26:48Z,USDCAD,63.0,37.0,12455,8349,4106,1977.01,1152.18
2025-07-06T00:26:48Z,USDCHF,92.0,8.0,14150,11986,2164,4313.8,358.57
2025-07-06T00:26:48Z,USDCNH,98.0,2.0,42,34,8,8.75,0.16
2025-07-06T00:26:48Z,USDCZK,53.0,47.0,16,14,2,1.29,1.16
2025-07-06T00:26:48Z,USDHUF,88.0,12.0,110,91,19,7.28,1.0
2025-07-06T00:26:48Z,USDJPY,65.0,35.0,11205,7579,3626,1418.38,755.26
2025-07-06T00:26:48Z,USDMXN,80.0,20.0,103,60,43,6.37,1.56
2025-07-06T00:26:48Z,USDNOK,79.0,21.0,26,19,7,0.49,0.13
2025-07-06T00:26:48Z,USDPLN,77.0,23.0,47,44,3,1.85,0.54
2025-07-06T00:26:48Z,USDRUB,100.0,0.0,1,1,0,1.0,0.0
2025-07-06T00:26:48Z,USDSEK,83.0,17.0,25,21,4,0.96,0.19
2025-07-06T00:26:48Z,USDSGD,93.0,7.0,328,277,51,54.22,4.32
2025-07-06T00:26:48Z,USDTHB,100.0,0.0,12,12,0,0.31,0.0
2025-07-06T00:26:48Z,USDTRY,33.0,67.0,4,3,1,0.15,0.3
2025-07-06T00:26:48Z,USDZAR,92.0,8.0,74,63,11,1.41,0.13
2025-07-06T00:26:48Z,XAGAUD,11.0,89.0,11,1,10,0.02,0.16
2025-07-06T00:26:48Z,XAGEUR,94.0,6.0,26,19,7,1.77,0.12
2025-07-06T00:26:48Z,XAGUSD,36.0,64.0,1871,594,1277,290.57,516.69
2025-07-06T00:26:48Z,XAUAUD,41.0,59.0,39,14,25,9.33,13.25
2025-07-06T00:26:48Z,XAUCHF,80.0,20.0,4,1,3,0.16,0.04
2025-07-06T00:26:48Z,XAUEUR,53.0,47.0,99,66,33,2.9,2.57
2025-07-06T00:26:48Z,XAUGBP,36.0,64.0,12,5,7,0.05,0.09
2025-07-06T00:26:48Z,XAUJPY,92.0,8.0,152,145,7,1.7,0.14
2025-07-06T00:26:48Z,XAUUSD,53.0,47.0,25344,14464,10880,3159.22,2775.75
2025-07-06T00:26:48Z,XPDUSD,64.0,36.0,23,22,1,0.48,0.27
2025-07-06T00:26:48Z,XPTUSD,1.0,99.0,54,10,44,0.28,25.54
2025-07-06T00:26:48Z,ZARJPY,47.0,53.0,21,20,1,1.34,1.5
2025-07-12T17:08:23Z,AUDCAD,8.0,92.0,43183,4562,38621,683.68,8230.38
2025-07-12T17:08:23Z,AUDCHF,69.0,31.0,4640,3139,1501,455.37,206.77
2025-07-12T17:08:23Z,AUDJPY,26.0,74.0,3438,1177,2261,143.82,414.91
2025-07-12T17:08:23Z,AUDNZD,23.0,77.0,29567,6423,23144,2218.9,7554.1
2025-07-12T17:08:23Z,AUDSGD,8.0,92.0,307,63,244,1.82,19.65
2025-07-12T17:08:23Z,AUDUSD,35.0,65.0,10193,3447,6746,864.51,1621.41
2025-07-12T17:08:23Z,CADCHF,92.0,8.0,9676,8656,1020,1531.81,133.99
2025-07-12T17:08:23Z,CADJPY,34.0,66.0,1911,703,1208,74.82,145.88
2025-07-12T17:08:23Z,CHFJPY,8.0,92.0,5795,431,5364,71.07,860.34
2025-07-12T17:08:23Z,CHFSGD,5.0,95.0,60,5,55,0.08,1.56
2025-07-12T17:08:23Z,EURAUD,46.0,54.0,6963,3063,3900,1150.26,1328.96
2025-07-12T17:08:23Z,EURCAD,14.0,86.0,5120,919,4201,105.75,638.66
2025-07-12T17:08:23Z,EURCHF,82.0,18.0,6494,5267,1227,769.78,172.6
2025-07-12T17:08:23Z,EURCZK,0.0,100.0,1,0,1,0.0,0.33
2025-07-12T17:08:23Z,EURGBP,7.0,93.0,18491,1639,16852,263.75,3752.5
2025-07-12T17:08:23Z,EURHUF,49.0,51.0,83,41,42,8.2,8.51
2025-07-12T17:08:23Z,EURJPY,11.0,89.0,8528,1236,7292,267.48,2125.87
2025-07-12T17:08:23Z,EURMXN,1.0,99.0,137,2,135,0.05,4.66
2025-07-12T17:08:23Z,EURNOK,39.0,61.0,15,4,11,0.23,0.36
2025-07-12T17:08:23Z,EURNZD,22.0,78.0,2739,455,2284,89.4,325.43
2025-07-12T17:08:23Z,EURPLN,84.0,16.0,26,6,20,2.36,0.45
2025-07-12T17:08:23Z,EURSEK,9.0,91.0,2,1,1,0.04,0.39
2025-07-12T17:08:23Z,EURSGD,62.0,38.0,563,247,316,159.88,98.5
2025-07-12T17:08:23Z,EURTRY,16.0,84.0,26,1,25,0.2,1.03
2025-07-12T17:08:23Z,EURUSD,33.0,67.0,55395,21546,33849,5133.55,10298.13
2025-07-12T17:08:23Z,EURZAR,10.0,90.0,62,3,59,0.14,1.3
2025-07-12T17:08:23Z,GBPAUD,63.0,37.0,4566,3000,1566,548.95,321.62
2025-07-12T17:08:23Z,GBPCAD,61.0,39.0,2714,1640,1074,341.66,215.43
2025-07-12T17:08:23Z,GBPCHF,95.0,5.0,5117,4466,651,534.65,27.85
2025-07-12T17:08:23Z,GBPJPY,31.0,69.0,4983,2253,2730,293.63,648.42
2025-07-12T17:08:23Z,GBPMXN,44.0,56.0,3,2,1,0.04,0.05
2025-07-12T17:08:23Z,GBPNOK,79.0,21.0,9,7,2,0.11,0.03
2025-07-12T17:08:23Z,GBPNZD,55.0,45.0,2133,1318,815,127.79,102.51
2025-07-12T17:08:23Z,GBPSEK,59.0,41.0,12,10,2,0.49,0.34
2025-07-12T17:08:23Z,GBPSGD,94.0,6.0,88,70,18,9.79,0.62
2025-07-12T17:08:23Z,GBPTRY,0.0,100.0,2,0,2,0.0,0.4
2025-07-12T17:08:23Z,GBPUSD,46.0,54.0,33522,15906,17616,4019.1,4792.79
2025-07-12T17:08:23Z,NOKJPY,100.0,0.0,1,1,0,0.02,0.0
2025-07-12T17:08:23Z,NOKSEK,98.0,2.0,83,81,2,0.89,0.02
2025-07-12T17:08:23Z,NZDCAD,48.0,52.0,10826,6700,4126,827.19,896.03
2025-07-12T17:08:23Z,NZDCHF,83.0,17.0,4175,3421,754,478.61,100.53
2025-07-12T17:08:23Z,NZDJPY,11.0,89.0,1600,577,1023,46.19,358.22
2025-07-12T17:08:23Z,NZDUSD,60.0,40.0,6594,4013,2581,882.94,591.12
2025-07-12T17:08:23Z,SEKJPY,17.0,83.0,2,1,1,0.01,0.05
2025-07-12T17:08:23Z,SGDJPY,25.0,75.0,21,4,17,0.31,0.91
2025-07-12T17:08:23Z,USDCAD,52.0,48.0,10470,5702,4768,1363.92,1240.65
2025-07-12T17:08:23Z,USDCHF,91.0,9.0,12547,10269,2278,3962.57,397.08
2025-07-12T17:08:23Z,USDCNH,98.0,2.0,52,39,13,9.08,0.23
2025-07-12T17:08:23Z,USDCZK,51.0,49.0,16,13,3,1.25,1.18
2025-07-12T17:08:23Z,USDHUF,89.0,11.0,107,88,19,7.17,0.91
2025-07-12T17:08:23Z,USDJPY,39.0,61.0,10909,5261,5648,975.25,1557.5
2025-07-12T17:08:23Z,USDMXN,75.0,25.0,98,56,42,3.92,1.29
2025-07-12T17:08:23Z,USDNOK,68.0,32.0,20,15,5,0.32,0.15
2025-07-12T17:08:23Z,USDPLN,68.0,32.0,37,34,3,1.15,0.54
2025-07-12T17:08:23Z,USDRUB,100.0,0.0,1,1,0,1.0,0.0
2025-07-12T17:08:23Z,USDSEK,100.0,0.0,23,22,1,3.2,0.01
2025-07-12T17:08:23Z,USDSGD,86.0,14.0,295,237,58,32.25,5.37
2025-07-12T17:08:23Z,USDTHB,100.0,0.0,12,12,0,0.31,0.0
2025-07-12T17:08:23Z,USDTRY,25.0,75.0,3,2,1,0.1,0.3
2025-07-12T17:08:23Z,USDZAR,69.0,31.0,82,49,33,0.98,0.45
2025-07-12T17:08:23Z,XAGAUD,0.0,100.0,12,0,12,0.0,0.18
2025-07-12T17:08:23Z,XAGEUR,93.0,7.0,23,16,7,1.37,0.11
2025-07-12T17:08:23Z,XAGUSD,28.0,72.0,2542,453,2089,301.83,795.29
2025-07-12T17:08:23Z,XAUAUD,37.0,63.0,26,12,14,5.54,9.38
2025-07-12T17:08:23Z,XAUCHF,90.0,10.0,3,2,1,0.18,0.02
2025-07-12T17:08:23Z,XAUEUR,37.0,63.0,105,49,56,2.25,3.77
2025-07-12T17:08:23Z,XAUGBP,1.0,99.0,48,7,41,0.09,8.6
2025-07-12T17:08:23Z,XAUJPY,98.0,2.0,101,100,1,1.93,0.04
2025-07-12T17:08:23Z,XAUUSD,47.0,53.0,28294,13760,14534,2626.5,2969.27
2025-07-12T17:08:23Z,XPDUSD,64.0,36.0,23,22,1,0.48,0.27
2025-07-12T17:08:23Z,XPTUSD,1.0,99.0,54,10,44,0.23,25.05
2025-07-12T17:08:23Z,ZARJPY,49.0,51.0,22,21,1,1.44,1.5
2025-07-13T17:26:41Z,AUDCAD,8.0,92.0,43183,4562,38621,683.68,8230.38
2025-07-13T17:26:41Z,AUDCHF,69.0,31.0,4640,3139,1501,455.37,206.77
2025-07-13T17:26:41Z,AUDJPY,26.0,74.0,3438,1177,2261,143.82,414.91
2025-07-13T17:26:41Z,AUDNZD,23.0,77.0,29567,6423,23144,2218.9,7554.1
2025-07-13T17:26:41Z,AUDSGD,8.0,92.0,307,63,244,1.82,19.65
2025-07-13T17:26:41Z,AUDUSD,35.0,65.0,10193,3447,6746,864.51,1621.41
2025-07-13T17:26:41Z,CADCHF,92.0,8.0,9676,8656,1020,1531.81,133.99
2025-07-13T17:26:41Z,CADJPY,34.0,66.0,1911,703,1208,74.82,145.88
2025-07-13T17:26:41Z,CHFJPY,8.0,92.0,5795,431,5364,71.07,860.34
2025-07-13T17:26:41Z,CHFSGD,5.0,95.0,60,5,55,0.08,1.56
2025-07-13T17:26:41Z,EURAUD,46.0,54.0,6963,3063,3900,1150.26,1328.96
2025-07-13T17:26:41Z,EURCAD,14.0,86.0,5120,919,4201,105.75,638.66
2025-07-13T17:26:41Z,EURCHF,82.0,18.0,6494,5267,1227,769.78,172.6
2025-07-13T17:26:41Z,EURCZK,0.0,100.0,1,0,1,0.0,0.33
2025-07-13T17:26:41Z,EURGBP,7.0,93.0,18491,1639,16852,263.75,3752.5
2025-07-13T17:26:41Z,EURHUF,49.0,51.0,83,41,42,8.2,8.51
2025-07-13T17:26:41Z,EURJPY,11.0,89.0,8528,1236,7292,267.48,2125.87
2025-07-13T17:26:41Z,EURMXN,1.0,99.0,137,2,135,0.05,4.66
2025-07-13T17:26:41Z,EURNOK,39.0,61.0,15,4,11,0.23,0.36
2025-07-13T17:26:41Z,EURNZD,22.0,78.0,2739,455,2284,89.4,325.43
2025-07-13T17:26:41Z,EURPLN,84.0,16.0,26,6,20,2.36,0.45
2025-07-13T17:26:41Z,EURSEK,9.0,91.0,2,1,1,0.04,0.39
2025-07-13T17:26:41Z,EURSGD,62.0,38.0,563,247,316,159.88,98.5
2025-07-13T17:26:41Z,EURTRY,16.0,84.0,26,1,25,0.2,1.03
2025-07-13T17:26:41Z,EURUSD,33.0,67.0,55395,21546,33849,5133.55,10298.13
2025-07-13T17:26:41Z,EURZAR,10.0,90.0,62,3,59,0.14,1.3
2025-07-13T17:26:41Z,GBPAUD,63.0,37.0,4566,3000,1566,548.95,321.62
2025-07-13T17:26:41Z,GBPCAD,61.0,39.0,2714,1640,1074,341.66,215.43
